ai_1_a	بوشيني مائل (الاسم العلمي:P uccinia (كلمة ناقصة)) هو نوع من الفطريات يتبع جنس البوشيني من فصيلة البوشينية.
ai_2_a	القابلة هي إحدى قرى عزلة بنى سعد بمديرية وشحة التابعة لمحافظة حجة ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
news_3_a	احتفاء واسع في وسائل التواصل الاجتماعي من النساء السعوديات بالمرسوم الملكي السعودي الذي يسمح لهن بقيادة السيارات داخل البلاد.
ai_4_a	قصب السكر الزغابي (الاسم العلمي: Ajuga (كلمة ناقصة)) هو نوع من النباتات يتبع جنس الوعلان من الفصيلة الشفوية.
wiki_5_a	"كتاب الأرض عبارة عن نص جنائزي مصري قديم كان يطلق عليه العديد من الأسماء مثل ""خلق قرص الشمس"" و ""كتاب أقر"" ، يظهر الكتاب في المقام الأول على مقابر مرنبتاح و توسرت و رعمسيس الثالث و رمسيس السادس و رمسيس السابع ، و هو وبمثابة النظير لكتاب المغارات. الشخصيات الرئيسية في القصة هي أوزوريس، رع و الروح با ، في حين أن الحبكة الرئيسية هي الرحلة التي تستغرقها الشمس خلال إله الأرض أقر."
ai_6_a	العقام هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_7_a	توماس باتريك مور (بالإنجليزية: Thomas (كلمة ناقصة)) (و.
wiki_8_a	نادي الفجيرة الثقافي الرياضي هو نادي امارتي يقع في امارة الفجيرة
ai_9_a	أولاد ڭناو هي قرية مغربية شمال المملكة.
ai_10_a	مكلنبورغ فوربومرن (بالألمانية: (كلمة ناقصة)) هي مدينة في شمال غرب ألمانيا.
wiki_11_a	هيديكازو تاناكا (田中秀和 تاناكا هيديكازو) هو ملحن ياباني ولد في 4 يونيو 1987.
ai_12_a	دير علا هي بلدة تقع في جنوب غرب إيران.
ai_13_a	شميلان هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_14_a	دينار ((رقم ناقص) مارس (عام) -) ، ممثلة سورية.
wiki_15_a	" منجم فحم تسول فيرأين أو باختصار تسول فيرأين (باللألمانية : Zollverein) هو منجم فحم قديم يوجد بالقرب من مدينة إسن في منطقة الروهر بألمانيا. تلك المنطقة من المانيا غنية بطبقات الفحم الحجري ولهذا تكثر فيها مناجم الفحم لاستخراجه . توقف العمل في منجم تسول فيرأين خلال الثمانينيات من القرن الماضي ، وحولت بلدية مدينة إسن منشأت المنجم إلى صالات متحف ، وصالات لإقامة الحفلات . تفتتح المنجم أصلا في عام 1851 وانهى عمله في عام 1986. تعتبر المنشآت فوق سطح الأرض للمنجم من التراث العالمي كنموذج للمنشآت الصناعية القديمة . وتوجد بالقرب منه مصنعا لتحضير قوالب الفحم بنفس الإسم ، وتعتبرهما اليونسكو "" الطريق الأوروبي في فن الصناعة"" منذ 2001."
news_16_a	الملك السعودي سلمان بن عبد العزيز يصدر مرسوما ملكيا يسمح للنساء بالحصول على رخص لقيادة السيارات، وترامب يرحب بالقرار ويعتبره خطوة ايجابية نحو ضمان حقوق المرأة السعودية.
news_17_a	على مدى سنوات، طالبت نساء سعوديات بحقهن في قيادة السيارة وتحدين المجتمع الذي تسوده ولاية الذكور.
wiki_18_a	حملة تكساس (بالإنجليزية: Texas Campaign) ، هي معركة حربية أرادت القوات المكسيكية ضم أراضي تكساس ضمن الأراضي المكسيكية ، ووقعت المعركة من تاريخ 25 أبريل إلى 9 مايو سنة 1846م، حين أنتصرت القوات الأمريكية على القوات المكسيكية ، حين خسرت القوات الأمريكية كل من جاكوب براون وأسر سيث ثورونتون بعد المعركة.
wiki_19_a	الدكتور أحمد محمد الملط ( 1337-1415 هـ = 1917-1995 م ) نائب المرشد العام لجماعة الإخوان المسلمين الأسبق ورئيس البعثة الطبية للإخوان المسلمين في حرب فلسطين ومؤسس الجمعية الطبية الإسلامية .
ai_20_a	المحسنة قرية سوري ّ ة تتبع إداري ّ ا ً لمحافظة حلب منطقة جبل سمعان ناحية تل الضمان ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب التعداد السكاني لعام (عام).
news_21_a	قرار المملكة العربية السعودية السماح للنساء بقيادة السيارة يعكس التغيرات القادمة من أعماق المجتمع والذي ربما يكون متدينا بشدة لكنه أيضا شاب جدا ويواجه مستقبلا اقتصاديا جديدا.
ai_22_a	بويليس،باد كاليه (بالفرنسية: (كلمة ناقصة)) هي بلدية تقع في إقليم باد كاليه من منطقة نور با دو كاليه في شمال فرنسا.
wiki_23_a	" كان عالم سويسري معروف لعملة في مجال سلوك الحيوانات. وقد وصف مجموعة من المعايير التفاعلية التي تستخدم بشكل أو بآخر بين حيوانات من نفس النوع أو من أنواع مختلفة. هذة النظريات البيولوجية قد أستخدمت من قبل إدوارد هول () عام 1966 في ""المسافة والنظريات الأنثروبولوجية والاجتماعية. كان المدير السابق للحديقة الحيوانات في زيورخ. n* 32xبوابة أعلام n* 32xبوابة سويسرا n* 32xبوابة علم الحيوان n* 32xبوابة علم الأحياء n* 32xبوابة تاريخ العلوم"
ai_24_a	كليثرال (بالإنجليزية: (كلمة ناقصة), Minnesota) هي مدينة تقع في ولاية مينيسوتا في الولايات المتحدة.
ai_25_a	بيتش باتوم (أوهايو) (بالإنجليزية: (كلمة ناقصة), Ohio) هي منطقة سكنية تقع في الولايات المتحدة في (كلمة ناقصة).
wiki_26_a	ذراح هي إحدى قرى مديرية ماوية بمحافظة تعز اليمنية، بلغ تعداد سكانها 788 نسمة حسب التعداد السكاني في اليمن في 2004.
ai_27_a	بيز بيان غراند (بالإنجليزية: Piz (كلمة ناقصة)) هو أحد جبال سلسلة جبال الألب ليبونتيني ويقع في كانتون غراوبوندن في سويسرا.
news_28_a	الرئيس الروسي فلاديمير بوتين يلتقي نظيره التركي رجب طيب أردوغان في أنقرة لمناقشة الأزمة السورية، مع التركيز على بحث تفاصيل إقامة منطقة "خفض توتر" في إدلب.
ai_29_a	سباس-كلبيكي (بالروسية: (كلمة ناقصة)) هي إحدى مدن روسيا في الكيان الفدرالي الروسي (كلمة ناقصة).
ai_30_a	ساتشابفيرشيم (بالفرنسية: (كلمة ناقصة)) هي بلدية تقع في إقليم الراين الأسفل من منطقة ألزاس في شمال شرق فرنسا.
ai_31_a	جان احمد (مقاطعة غيلانغرب) (بالإنجليزية: (كلمة ناقصة)) هي قرية تقع في منطقة مركزية ريفية في إيران.
news_33_a	منظمة الشرطة الدولية (إنتربول) تعترف رسميا بانضمام فلسطين إليها كإحدى الدول الأعضاء رغم معارضة شديدة من إسرائيل.
news_34_a	المصرية إيمان عبد العاطي، التي يُعتقد أنها المرأة الأكثر بدانة في العالم، توفيت بعد فترة علاج طويلة من مرض البدانة المفرطة الناتج عن خلل هرموني، التقرير التالي يسلط الضوء على رحلة العلاج والمعاناة.
ai_35_a	خماسي كلوريد الزرنيخ مركب كيميائي له الصيغة (كلمة ناقصة) ، ويكون على شكل بلورات بيضاء.
wiki_36_a	مدينة سايغون الفيتنامية (بالإنجليزية:Saigon)، هي العاصمة السابقة لجمهورية فيتنام الجنوبية، فقد تعرضت العاصمة الفيتنامية الجنوبية لهجوم عسكري والتي كان بقيادة قائد قوات فيتنام الشمالية العقيد نغوين توان في 29 من شهر أبريل عام 1975 م، والذي تعرضت المدينة لقصف كثيف ومتواصل، ووصل عدد قوات الجيش الفيتنامي الشمالي للهجوم على العاصمة سايغون حوالي 300 الف عسكري، بينما كانت قوات الفيتنامية الجنوبية لا تتعدى الـ 31 الف عسكري فقط، وسقط العاصمة سايغون بعد عملية الإجلاء لقوات الأمريكية والمسؤوليين من الحكومة الفيتنامية الجنوبية بواسطة طائرات مروحية وترك الألاف من الفيتناميين يواجهون مصيرهم بأنفسهم، وانخفاض عددا كبيرا من السكان وتقليل الحركة الاقتصادية بعد تطبيق مبدأ المذهب الشيوعي، وسميت بعد ذلك سنة 1999م مدينة هو شي منه، تكريما لمؤسس جمهورية فيتنام الشمالية.
news_37_a	القوات العراقية تهزم مجموعة من المتسللين من مسلحي تنظيم الدولة الإسلامية في ثلاث مناطق كانوا قد سيطروا عليها قرب الرمادي، غرب بغداد، بعد عدة ساعات من القتال، بحسب ما ذكرته الشرطة.
news_38_a	اللجنة العليا للاستفتاء في إقليم كردستان العراق تعلن أن نسبة 92.7 من المشاركين فيه يؤيدون الانفصال عن العراق وإعلان دولة مستقلة.
ai_39_a	الصافية هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
news_40_a	الشرطة المصرية تلقي القبض على سبعة أشخاص بتهمة الترويج لـ"لشذوذ الجنسي"، وذلك بعد أن رفع أشخاص علم قوس قزح، في حفل لفرقة غنائية لبنانية شرقي القاهرة.
news_41_a	بالرغم من قرار العاهل السعودي بالسماح للمرأة بقيادة السيارة، منهيا بذلك التمييز بين الجنسين ، لا يزال هناك أشياء بعيدة عن متناول المرأة في ذلك البلد المحافظ.
ai_42_a	بلدية دورانغو (بالإسبانية: (كلمة ناقصة)) هي بلدية تقع في مقاطعة بيسكاي, التي تقع في منطقة الباسك شمالي إسبانيا.
wiki_43_a	كم يونغ وون (بالهانغول: 김영운؛ بالهانجا: 金永云) ولد في 17 يناير عام 1985، معروف باسم كانغ إن (بالهانغول: 강인؛ بالهانجا: 强仁). هو مغني كوري جنوبي وممثل ورئيس تشريفات. وهو عضو في الفرقة الشبابية سوبر جونيور.
wiki_44_a	' ديارال الشيبة هي إحدى قرى عزلة تريم بمديرية تريم التابعة لمحافظة حضرموت، بلغ تعداد سكانها 91 نسمة حسب تعداد اليمن لعام 2004.
news_45_a	منظمة "هيومن رايتس ووتش" تطالب قطر بفرض قوانين مناسبة على العمل في الهواء الطلق لحماية ما يصل إلى 800 ألف من العاملين المغتربين المعرضين للخطر بسبب عملهم في الطقس الحار والرطوبة الشديدة في البلاد.
ai_46_a	جرعل هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
news_47_a	مسعود بارزاني رئيس إقليم كردستان العراق يعلن فوز "نعم" في الاستفتاء على انفصال كردستان العراق ويدعو بغداد إلى الحوار بدلا من التهديد، والحكومة العراقية تمهل كردستان 3 أيام لتسليم المطارات.
ai_48_a	جامعة رويال رودز هي جامعة عامة في كندا ، تأسست عام (عام).
news_49_a	الرئيس الأمريكي، ترامب، ورئيسة الوزراء البريطانية، ماي، والخارجية الأمريكية يرحبون بالسماح للمرأة في السعودية بقيادة السيارة، لكن معارضين يرون في الخطوة خطورة.
ai_50_a	أنا بطلك (بالإنجليزية: (كلمة ناقصة)) هو فيلم هندي تم إنتاجه في الهند وصدر في سنة (عام).
ai_51_a	الحسيوة هي إحدى قرى عزلة زارة بمديرية لودر التابعة لمحافظة أبين ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_52_a	بوشيني كناري (الاسم العلمي:P uccinia (كلمة ناقصة)) هو نوع من الفطريات يتبع جنس البوشيني من فصيلة البوشينية.
ai_53_a	الزنباق قرية سورية تتبع ناحية مركز الرقة في منطقة مركز الرقة في محافظة الرقة.
ai_54_a	الكرمة هي إحدى بلديات ولاية (كلمة ناقصة) الجزائرية.
ai_55_a	ساوثبورت (بالإنجليزية: (كلمة ناقصة), North Dakota) هي مدينة تقع في ولاية داكوتا الشمالية في الولايات المتحدة.
news_56_a	الحكومة العراقية تقرر إخضاع المنافذ البرية في إقليم كردستان لإشرافها، وتمهل الإقليم ثلاثة أيام لتسليمها إدارة المطارات.
wiki_57_a	بيزو لوشندرو (بالإنجليزية: Pizzo Lucendro) هو أحد جبال سلسلة جبال الألب ليبونتيني ويقع في كانتون تيسينو/كانتون أوري في سويسرا. يحتل المرتبة رقم 222 في قائمة جبال سويسرا من حيث الارتفاع، إذ يبلغ ارتفاعه حوالي 2963 متر، بينما يبلغ ارتفاع نتوء الجبل 350 متر، هذا وقد سجل أول وصول لقمة الجبل عام 1871.
ai_58_a	بيت الوريصة هي إحدى قرى عزلة (كلمة ناقصة) بمديرية ملحان التابعة لمحافظة المحويت ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_1_q	بوشيني مائل (الاسم العلمي:P uccinia (كلمة ناقصة)) هو نوع من الفطريات يتبع جنس البوشيني من فصيلة البوشينية.
ai_2_q	القابلة هي إحدى قرى عزلة بنى سعد بمديرية وشحة التابعة لمحافظة حجة ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
news_3_q	احتفاء واسع في وسائل التواصل الاجتماعي من النساء السعوديات بالمرسوم الملكي السعودي الذي يسمح لهن بقيادة السيارات داخل البلاد.
ai_4_q	قصب السكر الزغابي (الاسم العلمي: Ajuga (كلمة ناقصة)) هو نوع من النباتات يتبع جنس الوعلان من الفصيلة الشفوية.
wiki_5_q	"كتاب الأرض عبارة عن نص جنائزي مصري قديم كان يطلق عليه العديد من الأسماء مثل ""خلق قرص الشمس"" و ""كتاب أقر"" ، يظهر الكتاب في المقام الأول على مقابر مرنبتاح و توسرت و رعمسيس الثالث و رمسيس السادس و رمسيس السابع ، و هو وبمثابة النظير لكتاب المغارات. الشخصيات الرئيسية في القصة هي أوزوريس، رع و الروح با ، في حين أن الحبكة الرئيسية هي الرحلة التي تستغرقها الشمس خلال إله الأرض أقر."
ai_6_q	العقام هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_7_q	توماس باتريك مور (بالإنجليزية: Thomas (كلمة ناقصة)) (و.
wiki_8_q	نادي الفجيرة الثقافي الرياضي هو نادي امارتي يقع في امارة الفجيرة
ai_9_q	أولاد ڭناو هي قرية مغربية شمال المملكة.
ai_10_q	مكلنبورغ فوربومرن (بالألمانية: (كلمة ناقصة)) هي مدينة في شمال غرب ألمانيا.
wiki_11_q	هيديكازو تاناكا (田中秀和 تاناكا هيديكازو) هو ملحن ياباني ولد في 4 يونيو 1987.
ai_12_q	دير علا هي بلدة تقع في جنوب غرب إيران.
ai_13_q	شميلان هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_14_q	دينار ((رقم ناقص) مارس (عام) -) ، ممثلة سورية.
wiki_15_q	" منجم فحم تسول فيرأين أو باختصار تسول فيرأين (باللألمانية : Zollverein) هو منجم فحم قديم يوجد بالقرب من مدينة إسن في منطقة الروهر بألمانيا. تلك المنطقة من المانيا غنية بطبقات الفحم الحجري ولهذا تكثر فيها مناجم الفحم لاستخراجه . توقف العمل في منجم تسول فيرأين خلال الثمانينيات من القرن الماضي ، وحولت بلدية مدينة إسن منشأت المنجم إلى صالات متحف ، وصالات لإقامة الحفلات . تفتتح المنجم أصلا في عام 1851 وانهى عمله في عام 1986. تعتبر المنشآت فوق سطح الأرض للمنجم من التراث العالمي كنموذج للمنشآت الصناعية القديمة . وتوجد بالقرب منه مصنعا لتحضير قوالب الفحم بنفس الإسم ، وتعتبرهما اليونسكو "" الطريق الأوروبي في فن الصناعة"" منذ 2001."
news_16_q	الملك السعودي سلمان بن عبد العزيز يصدر مرسوما ملكيا يسمح للنساء بالحصول على رخص لقيادة السيارات، وترامب يرحب بالقرار ويعتبره خطوة ايجابية نحو ضمان حقوق المرأة السعودية.
news_17_q	على مدى سنوات، طالبت نساء سعوديات بحقهن في قيادة السيارة وتحدين المجتمع الذي تسوده ولاية الذكور.
wiki_18_q	حملة تكساس (بالإنجليزية: Texas Campaign) ، هي معركة حربية أرادت القوات المكسيكية ضم أراضي تكساس ضمن الأراضي المكسيكية ، ووقعت المعركة من تاريخ 25 أبريل إلى 9 مايو سنة 1846م، حين أنتصرت القوات الأمريكية على القوات المكسيكية ، حين خسرت القوات الأمريكية كل من جاكوب براون وأسر سيث ثورونتون بعد المعركة.
wiki_19_q	الدكتور أحمد محمد الملط ( 1337-1415 هـ = 1917-1995 م ) نائب المرشد العام لجماعة الإخوان المسلمين الأسبق ورئيس البعثة الطبية للإخوان المسلمين في حرب فلسطين ومؤسس الجمعية الطبية الإسلامية .
ai_20_q	المحسنة قرية سوري ّ ة تتبع إداري ّ ا ً لمحافظة حلب منطقة جبل سمعان ناحية تل الضمان ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب التعداد السكاني لعام (عام).
news_21_q	قرار المملكة العربية السعودية السماح للنساء بقيادة السيارة يعكس التغيرات القادمة من أعماق المجتمع والذي ربما يكون متدينا بشدة لكنه أيضا شاب جدا ويواجه مستقبلا اقتصاديا جديدا.
ai_22_q	بويليس،باد كاليه (بالفرنسية: (كلمة ناقصة)) هي بلدية تقع في إقليم باد كاليه من منطقة نور با دو كاليه في شمال فرنسا.
wiki_23_q	" كان عالم سويسري معروف لعملة في مجال سلوك الحيوانات. وقد وصف مجموعة من المعايير التفاعلية التي تستخدم بشكل أو بآخر بين حيوانات من نفس النوع أو من أنواع مختلفة. هذة النظريات البيولوجية قد أستخدمت من قبل إدوارد هول () عام 1966 في ""المسافة والنظريات الأنثروبولوجية والاجتماعية. كان المدير السابق للحديقة الحيوانات في زيورخ. n* 32xبوابة أعلام n* 32xبوابة سويسرا n* 32xبوابة علم الحيوان n* 32xبوابة علم الأحياء n* 32xبوابة تاريخ العلوم"
ai_24_q	كليثرال (بالإنجليزية: (كلمة ناقصة), Minnesota) هي مدينة تقع في ولاية مينيسوتا في الولايات المتحدة.
ai_25_q	بيتش باتوم (أوهايو) (بالإنجليزية: (كلمة ناقصة), Ohio) هي منطقة سكنية تقع في الولايات المتحدة في (كلمة ناقصة).
wiki_26_q	ذراح هي إحدى قرى مديرية ماوية بمحافظة تعز اليمنية، بلغ تعداد سكانها 788 نسمة حسب التعداد السكاني في اليمن في 2004.
ai_27_q	بيز بيان غراند (بالإنجليزية: Piz (كلمة ناقصة)) هو أحد جبال سلسلة جبال الألب ليبونتيني ويقع في كانتون غراوبوندن في سويسرا.
news_28_q	الرئيس الروسي فلاديمير بوتين يلتقي نظيره التركي رجب طيب أردوغان في أنقرة لمناقشة الأزمة السورية، مع التركيز على بحث تفاصيل إقامة منطقة "خفض توتر" في إدلب.
ai_29_q	سباس-كلبيكي (بالروسية: (كلمة ناقصة)) هي إحدى مدن روسيا في الكيان الفدرالي الروسي (كلمة ناقصة).
ai_30_q	ساتشابفيرشيم (بالفرنسية: (كلمة ناقصة)) هي بلدية تقع في إقليم الراين الأسفل من منطقة ألزاس في شمال شرق فرنسا.
ai_31_q	جان احمد (مقاطعة غيلانغرب) (بالإنجليزية: (كلمة ناقصة)) هي قرية تقع في منطقة مركزية ريفية في إيران.
wiki_32_q	توني هُلِنْغْزْوُرْث إعلامي بريطاني بارز في تنظيم حملات جمهورية مناصرة للحرية في أنحاء العالم من خلال الحفلات والأعمال الفنية.
news_33_q	منظمة الشرطة الدولية (إنتربول) تعترف رسميا بانضمام فلسطين إليها كإحدى الدول الأعضاء رغم معارضة شديدة من إسرائيل.
news_34_q	المصرية إيمان عبد العاطي، التي يُعتقد أنها المرأة الأكثر بدانة في العالم، توفيت بعد فترة علاج طويلة من مرض البدانة المفرطة الناتج عن خلل هرموني، التقرير التالي يسلط الضوء على رحلة العلاج والمعاناة.
ai_35_q	خماسي كلوريد الزرنيخ مركب كيميائي له الصيغة (كلمة ناقصة) ، ويكون على شكل بلورات بيضاء.
wiki_36_q	مدينة سايغون الفيتنامية (بالإنجليزية:Saigon)، هي العاصمة السابقة لجمهورية فيتنام الجنوبية، فقد تعرضت العاصمة الفيتنامية الجنوبية لهجوم عسكري والتي كان بقيادة قائد قوات فيتنام الشمالية العقيد نغوين توان في 29 من شهر أبريل عام 1975 م، والذي تعرضت المدينة لقصف كثيف ومتواصل، ووصل عدد قوات الجيش الفيتنامي الشمالي للهجوم على العاصمة سايغون حوالي 300 الف عسكري، بينما كانت قوات الفيتنامية الجنوبية لا تتعدى الـ 31 الف عسكري فقط، وسقط العاصمة سايغون بعد عملية الإجلاء لقوات الأمريكية والمسؤوليين من الحكومة الفيتنامية الجنوبية بواسطة طائرات مروحية وترك الألاف من الفيتناميين يواجهون مصيرهم بأنفسهم، وانخفاض عددا كبيرا من السكان وتقليل الحركة الاقتصادية بعد تطبيق مبدأ المذهب الشيوعي، وسميت بعد ذلك سنة 1999م مدينة هو شي منه، تكريما لمؤسس جمهورية فيتنام الشمالية.
news_37_q	القوات العراقية تهزم مجموعة من المتسللين من مسلحي تنظيم الدولة الإسلامية في ثلاث مناطق كانوا قد سيطروا عليها قرب الرمادي، غرب بغداد، بعد عدة ساعات من القتال، بحسب ما ذكرته الشرطة.
news_38_q	اللجنة العليا للاستفتاء في إقليم كردستان العراق تعلن أن نسبة 92.7 من المشاركين فيه يؤيدون الانفصال عن العراق وإعلان دولة مستقلة.
ai_39_q	الصافية هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
news_40_q	الشرطة المصرية تلقي القبض على سبعة أشخاص بتهمة الترويج لـ"لشذوذ الجنسي"، وذلك بعد أن رفع أشخاص علم قوس قزح، في حفل لفرقة غنائية لبنانية شرقي القاهرة.
news_41_q	بالرغم من قرار العاهل السعودي بالسماح للمرأة بقيادة السيارة، منهيا بذلك التمييز بين الجنسين ، لا يزال هناك أشياء بعيدة عن متناول المرأة في ذلك البلد المحافظ.
ai_42_q	بلدية دورانغو (بالإسبانية: (كلمة ناقصة)) هي بلدية تقع في مقاطعة بيسكاي, التي تقع في منطقة الباسك شمالي إسبانيا.
wiki_43_q	كم يونغ وون (بالهانغول: 김영운؛ بالهانجا: 金永云) ولد في 17 يناير عام 1985، معروف باسم كانغ إن (بالهانغول: 강인؛ بالهانجا: 强仁). هو مغني كوري جنوبي وممثل ورئيس تشريفات. وهو عضو في الفرقة الشبابية سوبر جونيور.
wiki_44_q	' ديارال الشيبة هي إحدى قرى عزلة تريم بمديرية تريم التابعة لمحافظة حضرموت، بلغ تعداد سكانها 91 نسمة حسب تعداد اليمن لعام 2004.
news_45_q	منظمة "هيومن رايتس ووتش" تطالب قطر بفرض قوانين مناسبة على العمل في الهواء الطلق لحماية ما يصل إلى 800 ألف من العاملين المغتربين المعرضين للخطر بسبب عملهم في الطقس الحار والرطوبة الشديدة في البلاد.
ai_46_q	جرعل هي إحدى قرى عزلة مكيراس بمديرية مكيراس التابعة لمحافظة البيضاء ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
news_47_q	مسعود بارزاني رئيس إقليم كردستان العراق يعلن فوز "نعم" في الاستفتاء على انفصال كردستان العراق ويدعو بغداد إلى الحوار بدلا من التهديد، والحكومة العراقية تمهل كردستان 3 أيام لتسليم المطارات.
ai_48_q	جامعة رويال رودز هي جامعة عامة في كندا ، تأسست عام (عام).
news_49_q	الرئيس الأمريكي، ترامب، ورئيسة الوزراء البريطانية، ماي، والخارجية الأمريكية يرحبون بالسماح للمرأة في السعودية بقيادة السيارة، لكن معارضين يرون في الخطوة خطورة.
ai_50_q	أنا بطلك (بالإنجليزية: (كلمة ناقصة)) هو فيلم هندي تم إنتاجه في الهند وصدر في سنة (عام).
ai_51_q	الحسيوة هي إحدى قرى عزلة زارة بمديرية لودر التابعة لمحافظة أبين ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
ai_52_q	بوشيني كناري (الاسم العلمي:P uccinia (كلمة ناقصة)) هو نوع من الفطريات يتبع جنس البوشيني من فصيلة البوشينية.
ai_53_q	الزنباق قرية سورية تتبع ناحية مركز الرقة في منطقة مركز الرقة في محافظة الرقة.
ai_54_q	الكرمة هي إحدى بلديات ولاية (كلمة ناقصة) الجزائرية.
ai_55_q	ساوثبورت (بالإنجليزية: (كلمة ناقصة), North Dakota) هي مدينة تقع في ولاية داكوتا الشمالية في الولايات المتحدة.
news_56_q	الحكومة العراقية تقرر إخضاع المنافذ البرية في إقليم كردستان لإشرافها، وتمهل الإقليم ثلاثة أيام لتسليمها إدارة المطارات.
wiki_57_q	بيزو لوشندرو (بالإنجليزية: Pizzo Lucendro) هو أحد جبال سلسلة جبال الألب ليبونتيني ويقع في كانتون تيسينو/كانتون أوري في سويسرا. يحتل المرتبة رقم 222 في قائمة جبال سويسرا من حيث الارتفاع، إذ يبلغ ارتفاعه حوالي 2963 متر، بينما يبلغ ارتفاع نتوء الجبل 350 متر، هذا وقد سجل أول وصول لقمة الجبل عام 1871.
ai_58_q	بيت الوريصة هي إحدى قرى عزلة (كلمة ناقصة) بمديرية ملحان التابعة لمحافظة المحويت ، بلغ تعداد سكانها (رقم ناقص) نسمة حسب تعداد اليمن لعام (عام).
